data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7875396,231,ETH6651,6651,4/14/21,2021,1,Battles,Armed clash,Military Forces of Ethiopia (2018-),,1,Military Forces of Eritrea (1993-),,8,18,Eastern Africa,Ethiopia,Tigray,Central Tigray,Adwa town,Adwa,14.1635,38.8992,1,Reuters,International,"On 14 April 2021, Ethiopian soldiers intervened to stop an attack by Eritrean soldiers on civilians in Adwa town (Central, Tigray), briefly clashing with Eritrean soldiers. No fatalities reported.",0,1618857530,ETH
7917911,231,ETH6679,6679,4/14/21,2021,2,Violence against civilians,Attack,Oromo Ethnic Militia (Ethiopia),OLF: Oromo Liberation Front (Shane Splinter Faction),4,Civilians (Ethiopia),Amhara Ethnic Group (Ethiopia),7,47,Eastern Africa,Ethiopia,Amhara,North Shewa,Menze Mama Midir,Molale,10.1175,39.6588,2,BBC News,International,"Around 14 April 2021 (week of), Oromo militias and suspected OLF-Shane militants attacked Amhara residents in areas surrounding Molale town (North Shewa), killing 10 people and injuring 8 others.",10,1619476352,ETH
7918470,231,ETH6682,6682,4/14/21,2021,2,Explosions/Remote violence,Shelling/artillery/missile attack,TPLF: Tigray Peoples Liberation Front,Tigray Ethnic Militia (Ethiopia),3,Military Forces of Ethiopia (2018-),Military Forces of Eritrea (1993-),1,13,Eastern Africa,Ethiopia,Tigray,North Western Tigray,Zana,Zana,13.8833,38.4582,2,Undisclosed Source,Local partner-Other,"Around 14 April 2021 (week of), TPLF forces and associated Tigray militias traded artillery fire with Ethiopian and Eritrean military forces in areas surrounding Zana (North Western Tigray, Tigray). No further information.",0,1619476353,ETH
7918484,231,ETH6671,6671,4/14/21,2021,2,Battles,Armed clash,TPLF: Tigray Peoples Liberation Front,Tigray Ethnic Militia (Ethiopia),3,Military Forces of Eritrea (1993-),,8,38,Eastern Africa,Ethiopia,Tigray,Central Tigray,Tanqua Melashe,Abiy Adi,13.5608,38.9739,2,Undisclosed Source,Local partner-Other,"Around 14 April 2021 (week of), TPLF forces and associated Tigray militias shot down an Eritrean helicopter near Abiy Adi (Central Tigray, Tigray) among other clashes between the two forces in the area. No information on casualties.",0,1619476353,ETH
7918488,231,ETH6680,6680,4/14/21,2021,2,Battles,Armed clash,TPLF: Tigray Peoples Liberation Front,Tigray Ethnic Militia (Ethiopia),3,Military Forces of Ethiopia (2018-),Military Forces of Eritrea (1993-),1,13,Eastern Africa,Ethiopia,Tigray,North Western Tigray,Selekleka,Selekleka town,14.1155,38.4756,2,Undisclosed Source,Local partner-Other,"Around 14 April 2021 (week of), continued clashes were reported between TPLF forces and associated Tigray militias against Ethiopian and Eritrean military forces along the B30 road between Adwa and Shire (location coded as Selekleka town, North Tigray). No further information reported.",0,1619476353,ETH
7918489,231,ETH6676,6676,4/14/21,2021,2,Battles,Armed clash,TPLF: Tigray Peoples Liberation Front,Tigray Ethnic Militia (Ethiopia),3,Military Forces of Ethiopia (2018-),Military Forces of Eritrea (1993-),1,13,Eastern Africa,Ethiopia,Tigray,Eastern Tigray,Hawzen town,Hawzen,13.9784,39.4297,2,Undisclosed Source,Local partner-Other,"Around 14 April 2021 (week of), continued clashes were reported between TPLF forces and associated Tigray militias against Ethiopian and Eritrean military forces in areas surrounding Hawzen (Eastern Tigray, Tigray). No further information reported.",0,1619476353,ETH
7918507,231,ETH6678,6678,4/14/21,2021,2,Battles,Armed clash,TPLF: Tigray Peoples Liberation Front,Tigray Ethnic Militia (Ethiopia),3,Military Forces of Ethiopia (2018-),Military Forces of Eritrea (1993-),1,13,Eastern Africa,Ethiopia,Tigray,Central Tigray,Keyhe tekli,Kola Tambien,13.6645,38.9155,2,Undisclosed Source,Local partner-Other,"Around 14 April 2021 (week of), TPLF forces and associated Tigray militias clashed with Ethiopian and Eritrean forces in the Kola Tambien area (Central, Tigray). No information on casualties.",0,1619476353,ETH
7918511,231,ETH6677,6677,4/14/21,2021,2,Battles,Armed clash,TPLF: Tigray Peoples Liberation Front,Tigray Ethnic Militia (Ethiopia),3,Military Forces of Ethiopia (2018-),Military Forces of Eritrea (1993-),1,13,Eastern Africa,Ethiopia,Tigray,Eastern Tigray,Edaga Hamus town,Idaga Hamus,14.1872,39.5639,2,Undisclosed Source,Local partner-Other,"Around 14 April 2021 (week of), TPLF forces and associated Tigray militias clashed with Ethiopian and Eritrean forces in the Idaga Hamus area (Eastern, Tigray). No information on casualties.",0,1619476354,ETH
7918028,231,ETH6672,6672,4/14/21,2021,2,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),EZEMA: Ethiopian Citizens for Social Justice,7,37,Eastern Africa,Ethiopia,Amhara,North Shewa,Eferatana Gidem,Ataye,10.3502,39.9362,1,Ethiopian Citizens for Social Justice,New media,"Around 14 April 2021 (week of), an EZEMA candidate for Eferatana Gidem woreda (North Shewa, Amhara) was killed by an unspecified armed group in Ataye town. Clashes between Oromo militiamen and Amhara regional special police were occuring at the time.",1,1619476352,ETH
7917815,231,ETH6681,6681,4/14/21,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,Police Forces of Ethiopia (2018-) Amhara Regional Special Forces,,1,Qemant Democratic Party,,3,13,Eastern Africa,Ethiopia,Amhara,Central Gondar,Chilga 1,Seraba,12.5168,37.0268,1,Addis Standard,National,"On 14 April 2021, Amhara regional special forces reportedly fired mortar rounds at Qemant Democratic party militants in Seraba town (Central Gondar, Amhara). 3 civilians were killed when mortar rounds hit their house.",3,1619476352,ETH
7917816,231,ETH6674,6674,4/14/21,2021,2,Strategic developments,Looting/property destruction,Police Forces of Ethiopia (2018-) Amhara Regional Special Forces,Fano Youth Militia,1,Civilians (Ethiopia),,7,17,Eastern Africa,Ethiopia,Amhara,Central Gondar,Aykel town,Aykel,12.55,37.0667,2,Addis Standard,National,"Looting: Around 14 April 2021 (week of), Amhara regional special forces and Fano militias reportedly engaged in looting and burning in Serte and Wartaye Kebeles (locations could not be found, coded as Chilga, Aykel of Central Gondar, Amhara regional state).",0,1619476352,ETH
7917817,231,ETH6673,6673,4/14/21,2021,1,Battles,Armed clash,Agaw-Qemant Ethnic Militia (Ethiopia),,4,Police Forces of Ethiopia (2018-),,1,14,Eastern Africa,Ethiopia,Amhara,Central Gondar,Aykel town,Aykel,12.55,37.0667,1,Addis Standard,National,"On 14 April 2021, clashes continued between Qemant ethnic militias and Amhara regional special forces in Kuwasmeda, Geta Feres and Tiwudib neighborhoods of Aykel town (Central Gondar, Amhara). 32 people were killed, 38 were injured",32,1619476352,ETH
7917818,231,ETH6675,6675,4/14/21,2021,2,Riots,Violent demonstration,Rioters (Ethiopia),Agaw-Qemant Ethnic Group (Ethiopia),5,,,0,50,Eastern Africa,Ethiopia,Amhara,Central Gondar,Aykel town,Aykel,12.55,37.0667,2,Addis Standard,National,"Around 14 April 2021 (week of), Qemant ethnic demonstrators barricaded roads near Aykel (Central Gondar, Amhara) in an attempt to stop Amhara special police from reaching the area after clashes were triggered earlier in the week. No further information. [size=no report]",0,1619476352,ETH
7917704,231,ETH6647,6647,4/12/21,2021,1,Battles,Armed clash,Agaw-Qemant Ethnic Militia (Ethiopia),,4,Police Forces of Ethiopia (2018-),,1,14,Eastern Africa,Ethiopia,Amhara,Central Gondar,Aykel town,Aykel,12.55,37.0667,1,Amhara Media Corporation; Addis Standard,Subnational-National,"On 12 April 2021, clashes broke out between Qemant ethnic militias and Amhara regional special forces after a town hall meeting turned violent in Aykel town (Central Gondar, Amhara region), where six civilians were wounded in the crossfire. No fatalities were reported.",0,1619476351,ETH
7875215,231,ETH6648,6648,4/10/21,2021,1,Explosions/Remote violence,Grenade,OLF: Oromo Liberation Front (Abba Torbee Splinter Faction),,2,Police Forces of Ethiopia (2018-),,1,12,Eastern Africa,Ethiopia,Oromia,East Wellega,Nekemte town,Nekemt,9.0833,36.55,1,Deutsche Welle,International,"On 10 April 2021, militants associated with the OLF-Abba Torbe faction conducted an attack on federal police forces in Nekemt (East Wellega, Oromia) using a grenade, killing one civilian and wounding several security personnel.",1,1618857530,ETH
7875216,231,ETH6649,6649,4/10/21,2021,1,Violence against civilians,Attack,Police Forces of Ethiopia (2018-),,1,Civilians (Ethiopia),,7,17,Eastern Africa,Ethiopia,Oromia,East Wellega,Nekemte town,Nekemt,9.0833,36.55,1,Deutsche Welle,International,"On 10 April 2021, police forces responded to a grenade attack in Nekemt (East Wellega, Oromia) by beating and shooting at civilians. One person was reportedly killed.",1,1618857530,ETH
7806783,231,ETH6627,6627,4/9/21,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),NaMA: National Movement of Amhara,7,37,Eastern Africa,Ethiopia,Benshangul/Gumuz,Metekel,Pawe,Gilgel Belles,11.1618,36.344,1,Addis Standard,National,"On 9 April 2021, a NAMA-registered candidate for Wenbera Woreda regional council of the Benishangul-Gumuz State was shot and killed by unidentified gunmen in Gilgel Belles (Metekel, Benishangul-Gumz).",1,1619547184,ETH
7807445,231,ETH6628,6628,4/9/21,2021,1,Violence against civilians,Attack,Military Forces of Ethiopia (2018-),,1,Civilians (Ethiopia),,7,17,Eastern Africa,Ethiopia,Tigray,North Western Tigray,Selekleka,Selekleka town,14.1155,38.4756,1,Undisclosed Source,Local partner-Other,"On 9 April 2021, Ethiopian soldiers reportedly shot and killed at least 33 civilian men in Selekleka town (North Tigray, Tigray).",33,1619547274,ETH
7918446,231,ETH6668,6668,4/8/21,2021,1,Battles,Armed clash,Amhara Ethnic Militia (Ethiopia),Agaw-Qemant Ethnic Militia (Ethiopia),4,Gumuz Ethnic Militia (Ethiopia),,4,44,Eastern Africa,Ethiopia,Benshangul/Gumuz,Metekel,Madira,Genete Mariam,11.0972,36.419,2,Undisclosed Source,Local partner-Other,"On 8 April 2021, fighting erupted between Gumuz and Amhara/Agew ethnic groups in Duhamaksegnit kebele, Mandura woreda of Metekel zone (Benshangul/Gumuz) [coded to Genete Mariam]. At least ten people were killed, and eight others injured, with several houses destroyed in the clash.",10,1619476353,ETH
7918485,231,ETH6669,6669,4/8/21,2021,1,Battles,Armed clash,Unidentified Armed Group (Ethiopia),,3,Military Forces of Ethiopia (2018-),,1,13,Eastern Africa,Ethiopia,Oromia,West Wellega,Kiltu Kara,Mana Sibu,9.6667,35.25,2,Undisclosed Source,Local partner-Other,"On 8 April 2021, an unidentified armed group ambushed an Ethiopian military convoy, sparking gunfights in between Kitu Kara and Gori towns (West Wolega, Oromia) [coded to Mana Sibu]. No fatalities were specified.",0,1619476353,ETH
7918498,231,ETH6670,6670,4/8/21,2021,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Afar,Awsi-Zone 1,Samera Logiya town,Semera,11.794,41.006,3,Undisclosed Source,Local partner-Other,"On 8 April 2021, protesters blocked roads to disrupt traffic along the main Ethiopia-Djibouti road to denounce ongoing clashes between Afar and Somali regions. Location not specified, coded to Semera (Awsi-Zone1, Afar). [size=no report]",0,1619476353,ETH
7806952,231,ETH6626,6626,4/8/21,2021,1,Violence against civilians,Attack,TPLF: Tigray Peoples Liberation Front,,3,Civilians (Ethiopia),,7,37,Eastern Africa,Ethiopia,Tigray,Central Tigray,Keyhe tekli,Kola Tambien,13.6645,38.9155,2,EBC,National,"On 8 April 2021, TPLF-associated forces reportedly ambushed a mini-bus carrying civilians near Kola Tambien town (Central, Tigray), killing an unspecified number of civilians. Unknown fatalities in an active conflict location coded as 10.",10,1618436437,ETH
7806780,231,ETH6624,6624,4/7/21,2021,2,Violence against civilians,Attack,Gumayde People's Special Woreda Return Committee,,4,Civilians (Ethiopia),Koore Ethnic Group (Ethiopia),7,47,Eastern Africa,Ethiopia,Oromia,West Guji,Gelana,Kele,6.083,38.0474,2,Addis Standard,National,"Around 7 April 2021 (week of), 12 civilians were killed and eight injured in attacks by militias associated with the Gumayde Peoples Special Woreda Return Committee in Bunit, Alfacho and Abulo Kebeles (locations could not be found, all coded to nearby city of Kele, Amaro zone, SNNPR). More than 11,000 ethnic Koore were reported to be internally displaced following the attacks.",12,1618480071,ETH
7918438,231,ETH6667,6667,4/7/21,2021,1,Battles,Armed clash,Unidentified Armed Group (Ethiopia),,3,Military Forces of Ethiopia (2018-),,1,13,Eastern Africa,Ethiopia,Oromia,West Wellega,Guliso,Guliso,9.1667,35.4667,2,Undisclosed Source,Local partner-Other,"On 7 April 2021, fighting erupted between security forces and an UAG after a military vehicle attacked in the area of Fotoka, Guliso woreda of West Wellega zone. No fatalities were reported.",0,1619476353,ETH
7918445,231,ETH6666,6666,4/7/21,2021,1,Violence against civilians,Attack,Amhara Ethnic Militia (Ethiopia),,4,Civilians (Ethiopia),Gumuz Ethnic Group (Ethiopia),7,47,Eastern Africa,Ethiopia,Benshangul/Gumuz,Metekel,Debati,Dibate,10.65,36.2155,2,Undisclosed Source,Local partner-Other,"On 7 April 2021, in the evening hours at least seven people were reportedly killed by suspected ethnic Amhara gunmen who came from the neighboring Amhara region in Sirben kebele, Dibate woreda of Metekel zone. An unknown number of ethnic Gumuz houses were reportedly burnt in the attack.",7,1619476353,ETH
7806652,231,ETH6622,6622,4/7/21,2021,2,Battles,Armed clash,Military Forces of Ethiopia (2018-),Police Forces of Ethiopia (2018-); Police Forces of Ethiopia (2018-) Oromo Regional Special Forces,1,OLF: Oromo Liberation Front (Shane Splinter Faction),,2,12,Eastern Africa,Ethiopia,Oromia,Horo Gudru Wellega,Abe Dongoro,Abe Dongoro,9.6097,36.9331,1,VOA; Undisclosed Source,Local partner-Other,"Around 7 April 2021 (week of), clashes between OLF-Shane militants and federal forces were reported in Abe Dongoro (Horo Guduro, Oromia). 39 fatalities were reportedly inflicted by the federal forces on the OLF Shane militants.",39,1618480090,ETH
7807426,231,ETH6625,6625,4/7/21,2021,2,Battles,Armed clash,Military Forces of Ethiopia (2018-),Police Forces of Ethiopia (2018-); Police Forces of Ethiopia (2018-) Oromo Regional Special Forces,1,OLF: Oromo Liberation Front (Shane Splinter Faction),,2,12,Eastern Africa,Ethiopia,Oromia,Horo Gudru Wellega,Guduru,Kombolcha,9.5333,37.5,2,Undisclosed Source,Local partner-Other,"Around 7 April 2021 (week of), clashes between OLF-Shane militants and federal forces were reported in rural areas surrounding Kombolcha (Horo Guduro, Oromia). An unspecified number of soldiers were killed, unknown fatalities coded as 3. Hundreds of families were reportedly displaced into the Kombulcha town as a result of the violence.",3,1618480092,ETH
7806950,231,ETH6623,6623,4/7/21,2021,2,Violence against civilians,Attack,OLF: Oromo Liberation Front (Shane Splinter Faction),,2,Civilians (Ethiopia),Amhara Ethnic Group (Ethiopia),7,27,Eastern Africa,Ethiopia,Oromia,Horo Gudru Wellega,Jarte Jardega,Jardega,9.8167,37.05,1,Deutsche Welle,International,"Around 7 April 2021 (week of), suspected OLF-Shane militants attacked Amhara residents in Jardega (Horo Guduro, Oromia), killing an unspecified number of people. Unspecified fatalities coded as 3.",3,1618480099,ETH
7918436,231,ETH6665,6665,4/6/21,2021,1,Violence against civilians,Attack,Unidentified Ethnic Militia (Ethiopia),,4,Civilians (Ethiopia),,7,47,Eastern Africa,Ethiopia,Benshangul/Gumuz,Metekel,Dangura,Manbuk,11.2833,36.2167,2,Undisclosed Source,Local partner-Other,"On 6 April 2021, ethnic militias from Mambuk town reportedly traveled to the neighboring area of Kitili and Azarti, Dangur woreda of Metekel zone [coded to Manbuk] and attacked the residents. There were no reports on casualties.",0,1619476353,ETH
